"player_id","version","name","full_name","description","image","height_cm","weight_kg","dob","positions","overall_rating","potential","value","wage","preferred_foot","weak_foot","skill_moves","international_reputation","work_rate","body_type","real_face","release_clause","specialities","club_id","club_name","club_league_id","club_league_name","club_logo","club_rating","club_position","club_kit_number","club_joined","club_contract_valid_until","country_id","country_name","country_league_id","country_league_name","country_flag","country_rating","country_position","country_kit_number","crossing","finishing","heading_accuracy","short_passing","volleys","dribbling","curve","fk_accuracy","long_passing","ball_control","acceleration","sprint_speed","agility","reactions","balance","shot_power","jumping","stamina","strength","long_shots","aggression","interceptions","positioning","vision","penalties","composure","defensive_awareness","standing_tackle","sliding_tackle","gk_diving","gk_handling","gk_kicking","gk_positioning","gk_reflexes","play_styles"
"158023","2025-06-03","Lionel Andrés Messi Cuccitini -"," Lionel Andrés Messi Cuccitini","Lionel Messi (Lionel Andrés Messi Cuccitini, born 24 June 1987) is an Argentine footballer who plays as a right winger for American club Inter Miami, and the Argentina national team. In the game FC 25, his overall rating is 87.","https://cdn.sofifa.net/players/158/023/25_120.png","169","67","1987-06-24","RW,ST,CAM","87","87","€26M","€19K","Left","4 ","4 ","4 ","","Unique","Yes","€39M","Dribbler,FK Specialist,Acrobat","112893","Inter Miami","39","Major League Soccer","https://cdn.sofifa.net/meta/team/239235/30.png","73","RS","10","2023-07-16","2025","1369","Argentina","78","Friendly International","https://cdn.sofifa.net/meta/team/18644/30.png","83","RW","10","","","","","","","","","","","","","","","dAttack","","","","","","","","","","","","","","","","","","","",""
"277643","2025-06-03","Lamine Yamal -","Lamine Yamal Nasraoui Ebanaلامين يامال نصراوي إبانا","Lamine Yamal (born 13 July 2007) is a Spanish footballer who plays as a right midfield for Spanish club FC Barcelona, and the Spain national team. In the game FC 25, his overall rating is 86.","https://cdn.sofifa.net/players/277/643/25_120.png","180","72","2007-07-13","RM,RW","86","95","€140.5M","€95K","Left","3 ","4 ","3 ","","Lean (170-185)","Yes","€316.1M","Dribbler,Acrobat","241","FC Barcelona","53","La Liga","https://cdn.sofifa.net/meta/team/83/30.png","84","RM","19","2022-07-01","2026","1362","Spain","78","Friendly International","https://cdn.sofifa.net/meta/team/18710/30.png","84","RW","19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"246191","2025-06-03","Julián Álvarez -"," Julián Álvarez","Julián Alvarez (Julián Álvarez, born 31 January 2000) is an Argentine footballer who plays as a striker for Spanish club Atlético Madrid, and the Argentina national team. In the game FC 25, his overall rating is 86.","https://cdn.sofifa.net/players/246/191/25_120.png","170","71","2000-01-31","ST,CAM","86","89","€94M","€105K","Right","4 ","4 ","3 ","","Normal (170-)","Yes","€204.5M","Dribbler,Acrobat,Clinical finisher,Complete forward","240","Atlético Madrid","53","La Liga","https://cdn.sofifa.net/meta/team/7980/30.png","82","LS","19","2024-08-12","2030","1369","Argentina","78","Friendly International","https://cdn.sofifa.net/meta/team/18644/30.png","83","LW","9","","","","","","","","","","","","","","","Build-UpdRoaming","","","","","","","","","","","","","","","","","","","",""
"243812","2025-06-03","Rodrygo -"," Rodrygo Silva de Goes","Rodrygo (born 9 January 2001) is a Brazilian footballer who plays as a right winger for Spanish club Real Madrid. In the game FC 25, his overall rating is 86.","https://cdn.sofifa.net/players/243/812/25_120.png","174","64","2001-01-09","RW,ST,RM","86","91","€102.5M","€240K","Right","4 ","4 ","4 ","","Lean (170-185)","Yes","€217.8M","Dribbler,Acrobat","243","Real Madrid","53","La Liga","https://cdn.sofifa.net/meta/team/3468/30.png","85","RW","11","2019-07-01","2028","","","","","","","","","","","","","","","","","","","","","","","AttackdRoaming","","","","","","","","","","","","","","","","","","","",""
"241651","2025-06-03","Viktor Einar Gyökeres -"," Viktor Einar Gyökeres","Viktor Gyökeres (Viktor Einar Gyökeres, born 4 June 1998) is a Swedish footballer who plays as a striker for Portuguese club Sporting CP, and the Sweden national team. In the game FC 25, his overall rating is 86.","https://cdn.sofifa.net/players/241/651/25_120.png","189","94","1998-06-04","ST,LW","86","89","€90M","€32K","Right","4 ","3 ","4 ","","Stocky (185+)","Yes","€186.8M","Speedster,Strength","237","Sporting CP","308","Primeira Liga","https://cdn.sofifa.net/meta/team/58/30.png","79","ST","9","2023-07-13","2028","1363","Sweden","78","Friendly International","https://cdn.sofifa.net/meta/team/18564/30.png","77","LS","17","","","","","","","","","","","","","","","AttackdRoaming","","","","","","","","","","","","","","","","","","","",""
"241486","2025-06-03","Jules Olivier Koundé -"," Jules Olivier Koundé","Jules Koundé (Jules Olivier Koundé, born 12 November 1998) is a French footballer who plays as a right back for Spanish club FC Barcelona, and the France national team. In the game FC 25, his overall rating is 86.","https://cdn.sofifa.net/players/241/486/25_120.png","180","75","1998-11-12","RB,CB","86","89","€83M","€170K","Right","3 ","3 ","4 ","","Normal (170-185)","Yes","€176.4M","Tactician","241","FC Barcelona","53","La Liga","https://cdn.sofifa.net/meta/team/83/30.png","84","RB","23","2022-07-28","2027","1335","France","78","Friendly International","https://cdn.sofifa.net/meta/team/18647/30.png","85","RB","5","","","","","","","","","","","","","","","Defendd","","","","","","","","","","","","","","","","","","","",""
"239837","2025-06-03","Alexis Mac Allister -"," Alexis Mac Allister","Alexis Mac Allister (born 24 December 1998) is an Argentine footballer who plays as a center midfield for British club Liverpool, and the Argentina national team. In the game FC 25, his overall rating is 86.","https://cdn.sofifa.net/players/239/837/25_120.png","176","72","1998-12-24","CM,CDM","86","88","€84.5M","€150K","Right","3 ","3 ","4 ","","Normal (170-185)","Yes","€162.7M","Playmaker","9","Liverpool","13","Premier League","https://cdn.sofifa.net/meta/team/8/30.png","84","LDM","10","2023-06-14","2028","1369","Argentina","78","Friendly International","https://cdn.sofifa.net/meta/team/18644/30.png","83","LCM","20","","","","","","","","","","","","","","","d","","","","","","","","","","","","","","","","","","","",""
"239818","2025-06-03","Rúben Dias -"," Rúben dos Santos Gato Alves Dias","Rúben Dias (Rúben dos Santos Gato Alves Dias, born 14 May 1997) is a Portuguese footballer who plays as a center back for British club Manchester City, and the Portugal national team. In the game FC 25, his overall rating is 86.","https://cdn.sofifa.net/players/239/818/25_120.png","187","82","1997-05-14","CB","86","87","€68.5M","€195K","Right","4 ","2 ","4 ","","Normal (185+)","Yes","€131.9M","Tackling,Tactician","10","Manchester City","13","Premier League","https://cdn.sofifa.net/meta/team/9/30.png","85","RCB","3","2020-09-29","2027","1354","Portugal","78","Friendly International","https://cdn.sofifa.net/meta/team/18701/30.png","83","RCB","3","","","","","","","","","","","","","","","d","","","","","","","","","","","","","","","","","","","",""
"239580","2025-06-03","Bremer -"," Gleison Bremer Silva Nascimento","Bremer (born 18 March 1997) is a Brazilian footballer who plays as a center back for Italian club Juventus. In the game FC 25, his overall rating is 86.","https://cdn.sofifa.net/players/239/580/25_120.png","187","84","1997-03-18","CB","86","88","€72.5M","€175K","Right","2 ","2 ","4 ","","Stocky (185+)","Yes","€128.7M","Strength","45","Juventus","31","Serie A","https://cdn.sofifa.net/meta/team/625/30.png","80","SUB","3","2022-07-20","2029","","","","","","","","","","","","","","","","","","","","","","","Defendd","","","","","","","","","","","","","","","","","","","",""
"237692","2025-06-03","Philip Walter Foden -"," Philip Walter Foden","Phil Foden (Philip Walter Foden, born 28 May 2000) is a British footballer who plays as a right winger for British club Manchester City, and the England national team. In the game FC 25, his overall rating is 86.","https://cdn.sofifa.net/players/237/692/25_120.png","171","70","2000-05-28","RW,CM,LW","86","88","€88M","€190K","Left","3 ","4 ","4 ","","Unique","Yes","€169.4M","Dribbler,Acrobat","10","Manchester City","13","Premier League","https://cdn.sofifa.net/meta/team/9/30.png","85","SUB","47","2016-12-06","2027","1318","England","78","Friendly International","https://cdn.sofifa.net/meta/team/18645/30.png","84","RW","7","","","","","","","","","","","","","","","dAttack","","","","","","","","","","","","","","","","","","","",""
"235212","2025-06-03","Achraf Hakimi Mouh -","Achraf Hakimi Mouhأشرف حكيمي","Achraf Hakimi (Achraf Hakimi Mouh, born 4 November 1998) is a Moroccan footballer who plays as a right back for French club Paris Saint-Germain, and the Morocco national team. In the game FC 25, his overall rating is 86.","https://cdn.sofifa.net/players/235/212/25_120.png","181","73","1998-11-04","RB","86","88","€78.5M","€125K","Right","4 ","4 ","4 ","","Lean (170-185)","Yes","€151.1M","Speedster","73","Paris Saint-Germain","16","Ligue 1","https://cdn.sofifa.net/meta/team/591/30.png","83","RB","2","2021-07-06","2029","111111","Morocco","78","Friendly International","https://cdn.sofifa.net/meta/team/18551/30.png","79","RB","2","","","","","","","","","","","","","","","dAttack","","","","","","","","","","","","","","","","","","","",""
"235073","2025-06-03","Gregor Kobel -"," Gregor Kobel","Gregor Kobel (born 6 December 1997) is a Swiss footballer who plays as a goalkeeper for German club Borussia Dortmund. In the game FC 25, his overall rating is 86.","https://cdn.sofifa.net/players/235/073/25_120.png","195","88","1997-12-06","GK","86","89","€68.5M","€52K","Right","3 ","1 ","4 ","","Normal (185+)","Yes","€121.6M","","22","Borussia Dortmund","19","Bundesliga","https://cdn.sofifa.net/meta/team/68/30.png","81","GK","1","2021-07-01","2028","","","","","","","","","","","","","","","","","","","","","","","Defendd","","","","","","","","","","","","","","","","","","","",""
"233731","2025-06-03","Alexander Isak -"," Alexander Isak","Alexander Isak (born 21 September 1999) is a Swedish footballer who plays as a striker for British club Newcastle United, and the Sweden national team. In the game FC 25, his overall rating is 86.","https://cdn.sofifa.net/players/233/731/25_120.png","192","77","1999-09-21","ST","86","88","€89.5M","€170K","Right","4 ","4 ","4 ","","Lean (185+)","Yes","€176.8M","","13","Newcastle United","13","Premier League","https://cdn.sofifa.net/meta/team/20/30.png","81","ST","14","2022-08-26","2028","1363","Sweden","78","Friendly International","https://cdn.sofifa.net/meta/team/18564/30.png","77","RS","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"232656","2025-06-03","Theo Bernard François Hernández -"," Theo Bernard François Hernández","Theo Hernández (Theo Bernard François Hernández, born 6 October 1997) is a French footballer who plays as a left back for Italian club AC Milan, and the France national team. In the game FC 25, his overall rating is 86.","https://cdn.sofifa.net/players/232/656/25_120.png","184","81","1997-10-06","LB","86","87","€73M","€195K","Left","3 ","4 ","4 ","","Unique","Yes","€129.6M","Speedster","47","AC Milan","31","Serie A","https://cdn.sofifa.net/meta/team/113/30.png","81","LB","19","2019-07-06","2026","1335","France","78","Friendly International","https://cdn.sofifa.net/meta/team/18647/30.png","85","LB","22","","","","","","","","","","","","","","","Defendd","","","","","","","","","","","","","","","","","","","",""
"231281","2025-06-03","Trent John Alexander-Arnold -"," Trent John Alexander-Arnold","Trent Alexander-Arnold (Trent John Alexander-Arnold, born 7 October 1998) is a British footballer who plays as a right back for British club Liverpool, and the England national team. In the game FC 25, his overall rating is 86.","https://cdn.sofifa.net/players/231/281/25_120.png","180","69","1998-10-07","RB","86","87","€74M","€140K","Right","4 ","3 ","4 ","","Unique","Yes","€142.5M","Crosser","9","Liverpool","13","Premier League","https://cdn.sofifa.net/meta/team/8/30.png","84","RB","66","2015-10-07","2025","1318","England","78","Friendly International","https://cdn.sofifa.net/meta/team/18645/30.png","84","RES","26","","","","","","","","","","","","","","","d","","","","","","","","","","","","","","","","","","","",""
"228702","2025-06-03","Frenkie de Jong -"," Frenkie de Jong","Frenkie de Jong (born 12 May 1997) is a Dutch footballer who plays as a center midfield for Spanish club FC Barcelona, and the Netherlands national team. In the game FC 25, his overall rating is 86.","https://cdn.sofifa.net/players/228/702/25_120.png","181","74","1997-05-12","CM,CDM","86","86","€72M","€185K","Right","3 ","4 ","4 ","","Unique","Yes","€147.6M","Dribbler,Playmaker,Acrobat,Complete midfielder","241","FC Barcelona","53","La Liga","https://cdn.sofifa.net/meta/team/83/30.png","84","RDM","21","2019-07-01","2026","105035","Netherlands","78","Friendly International","https://cdn.sofifa.net/meta/team/18694/30.png","83","LDM","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"220901","2025-06-03","David Raya -"," David Raya Martín","David Raya (David Raya Martín, born 15 September 1995) is a Spanish footballer who plays as a goalkeeper for British club Arsenal, and the Spain national team. In the game FC 25, his overall rating is 86.","https://cdn.sofifa.net/players/220/901/25_120.png","183","75","1995-09-15","GK","86","87","€54M","€125K","Right","3 ","1 ","3 ","","Normal (170-185)","Yes","€104M","","1","Arsenal","13","Premier League","https://cdn.sofifa.net/meta/team/19/30.png","83","GK","22","2024-07-04","2028","1362","Spain","78","Friendly International","https://cdn.sofifa.net/meta/team/18710/30.png","84","SUB","1","","","","","","","","","","","","","","","d","","","","","","","","","","","","","","","","","","","",""
"215441","2025-06-03","Serhou Yadaly Guirassy -"," Serhou Yadaly Guirassy","Serhou Guirassy (Serhou Yadaly Guirassy, born 12 March 1996) is a Guinean footballer who plays as a striker for German club Borussia Dortmund. In the game FC 25, his overall rating is 86.","https://cdn.sofifa.net/players/215/441/25_120.png","187","82","1996-03-12","ST","86","86","€69.5M","€95K","Right","4 ","3 ","3 ","","Normal (185+)","Yes","€118.2M","Clinical finisher","22","Borussia Dortmund","19","Bundesliga","https://cdn.sofifa.net/meta/team/68/30.png","81","ST","9","2024-07-18","2028","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
