player_id,player_name,full_name,date_of_birth,nationality,height_cm,weight_kg,best_position,positions,overall_rating,potential,preferred_foot,weak_foot,skill_moves,current_sofifa_team_id,current_club_name,sofifa_value_eur,transfermarkt_market_value_eur,has_sofifa_profile,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,fk_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,attack_position,vision,penalties,composure,defensive_awareness,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
228093,Marcus Lilian Thuram-Ulien -, Marcus Lilian Thuram-Ulien,1997-08-06,,192,80,ST,ST,84,85,Right,4 ,3 ,44,Inter,50500000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227796,Christian Mate Pulišić -, Christian Mate Pulišić,1998-09-18,United States,178,73,RW,"RW,RM,CAM",84,85,Right,5 ,4 ,47,AC Milan,50500000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
227127,Álex Remiro -, Alejandro Remiro Gargallo,1995-03-24,Spain,191,79,GK,GK,84,85,Right,4 ,1 ,457,Real Sociedad,32500000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
226851,Benjamin Pavard -, Benjamin Pavard,1996-03-28,France,186,81,CB,"CB,RB",84,84,Right,3 ,3 ,44,Inter,36500000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
225193,Mikel Merino -, Mikel Merino Zazón,1996-06-22,Spain,189,83,CM,"CM,ST",84,84,Left,3 ,3 ,1,Arsenal,42000000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
224458,Diogo Jota -, Diogo José Teixeira da Silva,1996-12-04,Portugal,178,70,ST,"ST,LW",84,84,Right,5 ,4 ,9,Liverpool,45500000,,1,,,,,,,,,,,,,,,AttackdRoaming,,,,,,,,,,,,,,,,,,,
224293,Rúben Neves -, Rúben Diogo da Silva Neves,1997-03-13,Portugal,180,83,CDM,"CDM,CM",84,85,Right,4 ,3 ,605,Al Hilal,43000000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
222492,Leroy Aziz Sané -, Leroy Aziz Sané,1996-01-11,Germany,183,80,RM,"RM,LM,RW",84,84,Left,2 ,4 ,21,FC Bayern München,42500000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
221697,Oliver George Arthur Watkins -, Oliver George Arthur Watkins,1995-12-30,,180,70,ST,ST,84,84,Right,4 ,3 ,2,Aston Villa,43000000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220697,James Daniel Maddison -, James Daniel Maddison,1996-11-23,,175,73,CM,"CM,CAM",84,84,Right,4 ,4 ,18,Tottenham Hotspur,44500000,,1,,,,,,,,,,,,,,,Build-UpdRoaming,,,,,,,,,,,,,,,,,,,
213345,Kingsley Junior Coman -, Kingsley Junior Coman,1996-06-13,France,181,75,LM,"LM,RM",84,84,Right,3 ,5 ,21,FC Bayern München,42500000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212616,Rodrigo Javier de Paul -, Rodrigo Javier de Paul,1994-05-24,Argentina,180,70,CM,"CM,CDM",84,84,Right,3 ,4 ,240,Atlético Madrid,40500000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208722,Sadio Mané -, Sadio Mané,1992-04-10,,174,69,LM,"LM,RM,ST",84,84,Right,4 ,4 ,112139,Al Nassr,33500000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
204525,Iñigo Martínez -, Íñigo Martínez Berridi,1991-05-17,,182,76,CB,CB,84,84,Left,3 ,2 ,241,FC Barcelona,20000000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
199845,Francesco Acerbi -, Francesco Acerbi,1988-02-10,,192,88,CB,CB,84,84,Left,3 ,3 ,44,Inter,7500000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
197445,David Olatukunbo Alaba -, David Olatukunbo Alaba,1992-06-24,,180,78,CB,"CB,LB",84,84,Left,4 ,3 ,243,Real Madrid,27500000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
192629,Iago Aspas -, Iago Aspas Juncal,1987-08-01,,176,67,ST,"ST,RW,CAM",84,84,Left,4 ,3 ,450,RC Celta,14500000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186942,İlkay Gündoğan -, İlkay Gündoğan,1990-10-24,,180,80,CM,"CM,CDM",84,84,Right,4 ,4 ,10,Manchester City,26000000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185122,Péter Gulácsi -, Péter Gulácsi,1990-05-06,,193,86,GK,GK,84,84,Right,2 ,1 ,112172,RB Leipzig,7000000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
178603,Mats Julian Hummels -, Mats Julian Hummels,1988-12-16,,191,94,CB,CB,84,84,Right,3 ,2 ,52,Roma,11000000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
167495,Manuel Peter Neuer -, Manuel Peter Neuer,1986-03-27,,193,93,GK,GK,84,84,Right,4 ,1 ,21,FC Bayern München,4700000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
264652,Bradley Barcola -, Bradley Barcola,2002-09-02,France,186,70,LW,"LW,RW",83,88,Right,4 ,4 ,73,Paris Saint-Germain,56000000,,1,,,,,,,,,,,,,,,AttackdRoaming,,,,,,,,,,,,,,,,,,,
264453,Micky van de Ven -, Micky van de Ven,2001-04-19,Netherlands,193,86,CB,CB,83,87,Left,3 ,3 ,18,Tottenham Hotspur,47000000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
264240,Gavi -, Pablo Martín Páez Gavira,2004-08-05,,173,70,CM,"CM,CAM",83,89,Right,3 ,3 ,241,FC Barcelona,55000000,,1,,,,,,,,,,,,,,,Build-UpdRoaming,,,,,,,,,,,,,,,,,,,
263578,Balde -, Alejandro Balde Martínez,2003-10-18,,175,69,LB,LB,83,87,Left,4 ,3 ,241,FC Barcelona,47500000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
256197,Piero Martín Hincapié Reyna -, Piero Martín Hincapié Reyna,2002-01-09,,184,77,CB,"CB,LB",83,87,Left,2 ,3 ,32,Bayer 04 Leverkusen,47500000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
256196,Willian Joel Pacho Tenorio -, Willian Joel Pacho Tenorio,2001-10-16,,188,81,CB,CB,83,88,Left,3 ,2 ,73,Paris Saint-Germain,50500000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
252154,Marco Carnesecchi -, Marco Carnesecchi,2000-07-01,,191,83,GK,GK,83,88,Right,3 ,1 ,39,Atalanta,44000000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
252145,Nuno Mendes -, Nuno Alexandre Tavares Mendes,2002-06-19,Portugal,180,70,LB,LB,83,87,Left,4 ,3 ,73,Paris Saint-Germain,49500000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
248550,Vivian -, Daniel Vivian Moreno,1999-07-05,Spain,183,83,CB,CB,83,87,Right,2 ,2 ,448,Athletic Club,47000000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
248243,Eduardo Celmi Camavinga -, Eduardo Celmi Camavinga,2002-11-10,France,185,77,CM,"CM,CDM,LB",83,90,Left,3 ,4 ,243,Real Madrid,73500000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
247090,Enzo Jeremías Fernández -, Enzo Jeremías Fernández,2001-01-17,Argentina,178,76,CM,"CM,CDM,CAM",83,87,Right,4 ,3 ,5,Chelsea,52000000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
246430,Dušan Vlahović -,Dušan VlahovićДушан Влаховић,2000-01-28,,190,88,ST,ST,83,86,Left,4 ,3 ,45,Juventus,50000000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244675,Sancet -, Oihan Sancet Tirapu,2000-04-25,,188,77,CAM,"CAM,CM,ST",83,88,Right,4 ,4 ,448,Athletic Club,55000000,,1,,,,,,,,,,,,,,,Attackd,,,,,,,,,,,,,,,,,,,
242964,Anthony Michael Gordon -, Anthony Michael Gordon,2001-02-24,England,183,72,LW,"LW,RW",83,86,Right,3 ,3 ,13,Newcastle United,49500000,,1,,,,,,,,,,,,,,,AttackdRoaming,,,,,,,,,,,,,,,,,,,
242458,Artem Dovbyk -,Artem DovbykДовбик Артем Олександрович,1997-06-21,Ukraine,189,78,ST,ST,83,84,Left,4 ,3 ,52,Roma,42500000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241852,Moussa Diaby -, Moussa Diaby,1999-07-07,,170,67,RM,"RM,ST",83,84,Left,3 ,4 ,607,Al Ittihad,45000000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
240950,Pedro Gonçalves -, Pedro António Pereira Gonçalves,1998-06-28,,173,78,LW,"LW,CAM,CM",83,84,Right,4 ,4 ,237,Sporting CP,43000000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240091,Guglielmo Vicario -, Guglielmo Vicario,1996-10-07,Italy,194,76,GK,GK,83,86,Right,4 ,1 ,18,Tottenham Hotspur,35500000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
239301,Lisandro Martínez -, Lisandro Martínez,1998-01-18,Argentina,178,77,CB,CB,83,84,Left,3 ,3 ,11,Manchester United,37500000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
239231,Marc Cucurella -, Marc Cucurella Saseta,1998-07-22,Spain,174,66,LB,LB,83,84,Left,3 ,3 ,5,Chelsea,39500000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
237086,Kim Min Jae -,Min-jae Kim김민재 金敏在,1996-11-15,,190,81,CB,CB,83,84,Right,3 ,2 ,21,FC Bayern München,36500000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
236987,Boubacar Bernard Kamara -, Boubacar Bernard Kamara,1999-11-23,,184,68,CDM,"CDM,CM",83,85,Right,3 ,3 ,2,Aston Villa,42500000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235410,Youssef En-Nesyri -,Youssef En-Nesyriيوسف النصيري,1997-06-01,Morocco,188,78,ST,ST,83,83,Left,3 ,3 ,326,Fenerbahçe SK,39500000,,1,,,,,,,,,,,,,,,AttackdWide,,,,,,,,,,,,,,,,,,,
235243,Matthijs de Ligt -, Matthijs de Ligt,1999-08-12,Netherlands,189,89,CB,CB,83,85,Right,3 ,2 ,11,Manchester United,42000000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
233486,Robin Le Normand -, Robin Le Normand,1996-11-11,Spain,187,80,CB,CB,83,85,Right,3 ,2 ,240,Atlético Madrid,38500000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
233096,Denzel Justus Morris Dumfries -, Denzel Justus Morris Dumfries,1996-04-18,Netherlands,188,80,RB,"RB,RM",83,83,Right,3 ,2 ,44,Inter,33000000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
232488,Cristian Gabriel Romero -, Cristian Gabriel Romero,1998-04-27,Argentina,185,79,CB,CB,83,85,Right,2 ,3 ,18,Tottenham Hotspur,39500000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
230481,Ronaldo Cabrais -, Ronaldo Jailson Cabrais Petri,1996-02-29,,177,75,CAM,"CAM,RM",83,83,Right,4 ,4 ,517,Botafogo,36500000,,1,,,,,,,,,,,,,,,Build-UpdRoaming,,,,,,,,,,,,,,,,,,,
229582,Gianluca Mancini -, Gianluca Mancini,1996-04-17,Italy,190,77,CB,CB,83,83,Right,3 ,2 ,52,Roma,31500000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
229391,Palhinha -, João Maria Lobo Alves Palhinha Gonçalves,1995-07-09,Portugal,190,83,CDM,"CDM,CM",83,83,Right,4 ,2 ,21,FC Bayern München,32000000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229237,Manuel Obafemi Akanji -, Manuel Obafemi Akanji,1995-07-19,,187,91,CB,CB,83,83,Right,4 ,2 ,10,Manchester City,31500000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
228813,Aleix García -, Aleix García Serrano,1997-06-28,,173,68,CM,"CM,CDM",83,84,Right,3 ,3 ,32,Bayer 04 Leverkusen,41500000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
226271,Fabián Ruiz -, Fabián Ruiz Peña,1996-04-03,Spain,189,70,CM,"CM,CDM",83,83,Left,3 ,3 ,73,Paris Saint-Germain,36500000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
226161,Marcos Llorente -, Marcos Llorente Moreno,1995-01-30,,184,74,RB,"RB,CM,RM",83,83,Right,4 ,3 ,240,Atlético Madrid,32000000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
225375,Konrad Laimer -, Konrad Laimer,1997-05-27,,180,72,RB,"RB,CDM,CM",83,83,Right,3 ,3 ,21,FC Bayern München,35000000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
224987,Ivan Provedel -, Ivan Provedel,1994-03-17,,192,84,GK,GK,83,83,Right,2 ,1 ,46,Lazio,24000000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
223959,Lucas Sebastián Torreira di Pascua -, Lucas Sebastián Torreira di Pascua,1996-02-11,,166,60,CDM,"CDM,CM",83,83,Right,3 ,3 ,325,Galatasaray SK,32000000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222077,Manuel Locatelli -, Manuel Locatelli,1998-01-08,,185,75,CDM,"CDM,CM",83,86,Right,4 ,3 ,45,Juventus,43000000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220502,Mattia Zaccagni -, Mattia Zaccagni,1995-06-16,Italy,177,63,LM,"LM,LW",83,83,Right,4 ,4 ,46,Lazio,35500000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
217870,Giovanni Di Lorenzo -, Giovanni Di Lorenzo,1993-08-04,Italy,183,82,RB,"RB,CB",83,83,Right,3 ,3 ,48,Napoli,31500000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
216547,Rafa -, Rafael Alexandre Fernandes Ferreira da Silva,1993-05-17,,172,66,CAM,"CAM,ST",83,83,Right,3 ,4 ,327,Beşiktaş JK,30000000,,1,,,,,,,,,,,,,,,Build-UpdRoaming,,,,,,,,,,,,,,,,,,,
216460,José María Giménez de Vargas -, José María Giménez de Vargas,1995-01-20,,185,79,CB,CB,83,83,Right,3 ,2 ,240,Atlético Madrid,30500000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
216435,Stanislav Lobotka -, Stanislav Lobotka,1994-11-25,,170,68,CM,"CM,CDM",83,83,Right,4 ,3 ,48,Napoli,35500000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
216393,Youri Tielemans -, Youri Tielemans,1997-05-07,,176,72,CM,"CM,CDM,CAM",83,83,Right,4 ,4 ,2,Aston Villa,38500000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
216201,Iñaki Williams -, Iñaki Williams Arthuer,1994-06-15,Ghana,186,80,RM,"RM,ST",83,83,Right,3 ,4 ,448,Athletic Club,35000000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
212242,Robert Andrich -, Robert Andrich,1994-09-22,Germany,186,85,CDM,"CDM,CM,CB",83,83,Right,4 ,2 ,32,Bayer 04 Leverkusen,31000000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212218,Aymeric Jean Louis Gerard Alphonse Laporte -, Aymeric Jean Louis Gerard Alphonse Laporte,1994-05-27,Spain,189,85,CB,CB,83,83,Left,3 ,2 ,112139,Al Nassr,30000000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
210413,Alessio Romagnoli -, Alessio Romagnoli,1995-01-12,,185,75,CB,CB,83,83,Left,3 ,2 ,46,Lazio,30500000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
210008,Adrien Rabiot-Provost -, Adrien Rabiot-Provost,1995-04-03,France,191,80,CM,"CM,CAM",83,83,Left,3 ,3 ,219,Olympique de Marseille,35500000,,1,,,,,,,,,,,,,,,Attackd,,,,,,,,,,,,,,,,,,,
209989,Thomas Teye Partey -, Thomas Teye Partey,1993-06-13,Ghana,185,77,CDM,"CDM,CM,RB",83,83,Right,3 ,3 ,1,Arsenal,25500000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
209981,Yassine Bounou -,Yassine Bounouياسين بونو,1991-04-05,Morocco,195,78,GK,GK,83,83,Left,2 ,1 ,605,Al Hilal,12000000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
209658,Leon Christoph Goretzka -, Leon Christoph Goretzka,1995-02-06,Germany,189,82,CM,"CM,CDM",83,83,Right,4 ,3 ,21,FC Bayern München,35500000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
208920,Nathan Benjamin Aké -, Nathan Benjamin Aké,1995-02-18,Netherlands,180,75,CB,"CB,LB",83,83,Left,3 ,2 ,10,Manchester City,30500000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
208093,Gerard Moreno -, Gerard Moreno Balagueró,1992-04-07,,180,77,ST,"ST,RW,CAM",83,83,Left,4 ,3 ,483,Villarreal CF,29500000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207421,Leandro Trossard -, Leandro Trossard,1994-12-04,,171,67,LW,"LW,ST",83,83,Right,5 ,4 ,1,Arsenal,35500000,,1,,,,,,,,,,,,,,,AttackdRoaming,,,,,,,,,,,,,,,,,,,
207410,Mateo Kovačić -, Mateo Kovačić,1994-05-06,Croatia,178,77,CM,"CM,CDM",83,83,Right,4 ,4 ,10,Manchester City,34500000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204935,Jordan Lee Pickford -, Jordan Lee Pickford,1994-03-07,England,185,77,GK,GK,83,83,Left,4 ,1 ,7,Everton,24000000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
204638,Vilmos Tamás Orbán -, Vilmos Tamás Orbán,1992-11-03,Hungary,186,89,CB,CB,83,83,Right,3 ,2 ,112172,RB Leipzig,25000000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
203574,John Stones -, John Stones,1994-05-28,,188,80,CB,"CB,RB",83,83,Right,4 ,3 ,10,Manchester City,30000000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
201399,Mauro Emanuel Icardi Rivero -, Mauro Emanuel Icardi Rivero,1993-02-19,,181,79,ST,ST,83,83,Right,4 ,3 ,325,Galatasaray SK,30500000,,1,,,,,,,,,,,,,,,AttackdWide,,,,,,,,,,,,,,,,,,,
201153,Morata -, Álvaro Borja Morata Martín,1992-10-23,Spain,190,84,ST,"ST,CAM",83,83,Right,4 ,3 ,325,Galatasaray SK,30500000,,1,,,,,,,,,,,,,,,AttackdWide,,,,,,,,,,,,,,,,,,,
198176,Stefan de Vrij -, Stefan de Vrij,1992-02-05,Netherlands,189,78,CB,CB,83,83,Right,3 ,2 ,44,Inter,23500000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
197781,Isco -, Francisco Román Alarcón Suárez,1992-04-21,,176,79,CAM,"CAM,LM,CM",83,83,Right,4 ,4 ,449,Real Betis Balompié,29000000,,1,,,,,,,,,,,,,,,Build-UpdRoaming,,,,,,,,,,,,,,,,,,,
193698,Oliver Baumann -, Oliver Baumann,1990-06-02,Germany,187,82,GK,GK,83,83,Right,2 ,1 ,10029,TSG 1899 Hoffenheim,6000000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
192883,Henrikh Mkhitaryan -, Henrikh Mkhitaryan,1989-01-21,,177,75,CM,"CM,CAM",83,83,Right,5 ,4 ,44,Inter,14500000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192505,Romelu Menama Lukaku Bolingoli -, Romelu Menama Lukaku Bolingoli,1993-05-13,,191,94,ST,ST,83,83,Left,4 ,3 ,48,Napoli,30500000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190941,Lukáš Hrádecký -, Lukáš Hrádecký,1989-11-24,Finland,192,85,GK,GK,83,83,Right,3 ,1 ,32,Bayer 04 Leverkusen,6000000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
183898,Ángel Fabián Di María Hernández -, Ángel Fabián Di María Hernández,1988-02-14,,180,69,RW,"RW,RM",83,83,Left,2 ,5 ,234,SL Benfica,12000000,,1,,,,,,,,,,,,,,,AttackdRoaming,,,,,,,,,,,,,,,,,,,
270409,Savinho -, Sávio Moreira de Oliveira,2004-04-10,,176,71,RW,"RW,LW",82,87,Left,2 ,4 ,10,Manchester City,45000000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
257279,Álex Baena -, Alejandro Baena Rodríguez,2001-07-20,Spain,175,70,LM,"LM,ST,LW",82,87,Right,4 ,3 ,483,Villarreal CF,47000000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
255565,Kaoru Mitoma -,Kaoru Mitoma三笘 薫,1997-05-20,,178,74,LM,LM,82,82,Right,4 ,4 ,1808,Brighton & Hove Albion,32500000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
251809,Sven Adriaan Botman -, Sven Adriaan Botman,2000-01-12,,193,81,CB,CB,82,85,Left,3 ,2 ,13,Newcastle United,37000000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
251805,Jurriën David Norman Timber -, Jurriën David Norman Timber,2001-06-17,Netherlands,179,78,RB,"RB,LB,CB",82,86,Right,3 ,3 ,1,Arsenal,40500000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
251752,Lucas Chevalier -, Lucas Chevalier,2001-11-06,France,189,84,GK,GK,82,88,Right,3 ,1 ,65,Lille OSC,40000000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
251566,Gabriel Martinelli -, Gabriel Teodoro Martinelli Silva,2001-06-18,,178,75,LW,"LW,LM",82,85,Right,3 ,4 ,1,Arsenal,41500000,,1,,,,,,,,,,,,,,,AttackdRoaming,,,,,,,,,,,,,,,,,,,
248148,Zubimendi -, Martín Zubimendi Ibáñez,1999-02-02,Spain,180,74,CDM,"CDM,CM",82,86,Right,4 ,3 ,457,Real Sociedad,38500000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247679,Victor Okoh Boniface -, Victor Okoh Boniface,2000-12-23,,190,91,ST,ST,82,87,Right,3 ,4 ,32,Bayer 04 Leverkusen,46500000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247263,Edmond Fayçal Tapsoba -, Edmond Fayçal Tapsoba,1999-02-02,,192,84,CB,CB,82,84,Right,4 ,2 ,32,Bayer 04 Leverkusen,34000000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
247103,Dávid Hancko -, Dávid Hancko,1997-12-13,,188,82,CB,"CB,LB",82,84,Left,3 ,2 ,246,Feyenoord,33500000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
246147,Mason Will John Greenwood -, Mason Will John Greenwood,2001-10-01,,181,70,CAM,"CAM,RM,ST",82,86,Left,5 ,4 ,219,Olympique de Marseille,44500000,,1,,,,,,,,,,,,,,,Build-UpdRoaming,,,,,,,,,,,,,,,,,,,
244669,Morten Blom Due Hjulmand -, Morten Blom Due Hjulmand,1999-06-25,Denmark,185,78,CDM,"CDM,CM",82,86,Right,3 ,3 ,237,Sporting CP,38500000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243630,Jonathan Christian David -, Jonathan Christian David,2000-01-14,,178,81,ST,ST,82,85,Right,5 ,3 ,65,Lille OSC,42000000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243576,Pedro Porro -, Pedro Antonio Porro Sauceda,1999-09-13,Spain,173,69,RB,RB,82,85,Right,3 ,3 ,18,Tottenham Hotspur,38500000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
243014,Bryan Tetsadong Marceau Mbeumo -, Bryan Tetsadong Marceau Mbeumo,1999-08-07,,171,75,RW,"RW,RM,ST",82,84,Left,2 ,4 ,1925,Brentford,39500000,,1,,,,,,,,,,,,,,,AttackdRoaming,,,,,,,,,,,,,,,,,,,
240679,Teun Koopmeiners -, Teun Koopmeiners,1998-02-28,Netherlands,183,77,CM,"CM,CAM",82,83,Left,2 ,3 ,45,Juventus,35500000,,1,,,,,,,,,,,,,,,Attackd,,,,,,,,,,,,,,,,,,,
239807,Davide Frattesi -, Davide Frattesi,1999-09-22,Italy,178,74,CM,"CM,CAM",82,86,Right,4 ,3 ,44,Inter,43500000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
238074,Reece James -, Reece James,1999-12-08,England,180,91,RB,RB,82,84,Right,4 ,3 ,5,Chelsea,36500000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
237681,Takefusa Kubo -,Takefusa Kubo久保 建英,2001-06-04,,173,64,RM,"RM,RW",82,86,Left,4 ,4 ,457,Real Sociedad,43500000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
236772,Dominik Szoboszlai -, Dominik Szoboszlai,2000-10-25,Hungary,186,74,CAM,"CAM,CM",82,86,Right,4 ,4 ,9,Liverpool,43500000,,1,,,,,,,,,,,,,,,Build-UpdRoaming,,,,,,,,,,,,,,,,,,,
236499,Douglas Luiz -, Douglas Luiz Soares de Paulo,1998-05-09,,175,66,CM,"CM,CDM",82,83,Right,2 ,3 ,45,Juventus,35500000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
236496,Mattéo Elias Kenzo Guendouzi Olié -, Mattéo Elias Kenzo Guendouzi Olié,1999-04-14,France,185,68,CDM,"CDM,CM",82,85,Right,3 ,4 ,46,Lazio,36500000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
235805,Federico Chiesa -, Federico Chiesa,1997-10-25,,175,70,RM,"RM,LM,ST",82,82,Right,4 ,4 ,9,Liverpool,33500000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
235790,Kai Lukas Havertz -, Kai Lukas Havertz,1999-06-11,,193,82,ST,"ST,CM",82,84,Left,4 ,4 ,1,Arsenal,38500000,,1,,,,,,,,,,,,,,,Attackd,,,,,,,,,,,,,,,,,,,
